ASIN,FBA,amazon_choice,answered_questions,brand,price,productDescription,product_image_urls,product_name,product_url,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_avg,rating_nums,shipping_weight,subscribe,subscribe_price_15per,subscribe_price_5per,top_sales_rank,unit_price
B07XVPM2K9,Ships from and sold by CoffeeLover1111.,False,,Brand: Gano Excel,$132.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 10 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets CEO Cafe 3 In 1,https://www.amazon.com/Gano-Excel-Ganocafe-Ganolicious-Ganoderma/dp/B07XVPM2K9/ref=sr_1_4572?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4572&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($132.00 / Count)
B07XVPNRL9,Ships from and sold by CoffeeLover1111.,False,,Brand: GANO EXCEL INTERNATIONAL,$229.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 20 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets Gold Choice Tongkat Ali,https://www.amazon.com/PACKAGE-Ganocafe-Ganolicious-Ganoderma-Sachets/dp/B07XVPNRL9/ref=sr_1_4571?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4571&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($229.00 / Count)
B07XVPNWXN,Ships from and sold by CoffeeLover1111.,False,,Brand: GANO EXCEL INTERNATIONAL,$319.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 30 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets CEO Cafe 4 In 1,https://www.amazon.com/PACKAGE-Ganocafe-Ganolicious-Ganoderma-Sachets/dp/B07XVPNWXN/ref=sr_1_4570?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4570&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($319.00 / Count)
B07XVPQLJ4,Ships from and sold by CoffeeLover1111.,False,,Brand: Gano Excel,$83.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 5 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets Gano Excel Gano Cereal Spirulina,https://www.amazon.com/Gano-Excel-Ganolicious-Ganoderma-Spirulina/dp/B07XVPQLJ4/ref=sr_1_4569?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4569&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($83.00 / Count)
B07XVPR6CV,Ships from and sold by CoffeeLover1111.,False,,Brand: GANO EXCEL INTERNATIONAL,$149.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 12 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets Gano Excel Gano Supreno,https://www.amazon.com/PACKAGE-Ganocafe-Ganolicious-Ganoderma-Sachets/dp/B07XVPR6CV/ref=sr_1_4568?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4568&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($149.00 / Count)
B07XVPRNW5,Ships from and sold by CoffeeLover1111.,False,,Brand: GANO EXCEL INTERNATIONAL,$179.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 15 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets Gold Choice Tongkat Ali,https://www.amazon.com/PACKAGE-Ganocafe-Ganolicious-Ganoderma-Sachets/dp/B07XVPRNW5/ref=sr_1_4567?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4567&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($179.00 / Count)
B07XVPRQ7C,Ships from and sold by CoffeeLover1111.,False,,Brand: Gano Excel,$132.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 10 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets CEO Cafe 4 In 1,https://www.amazon.com/Gano-Excel-Ganocafe-Ganolicious-Ganoderma/dp/B07XVPRQ7C/ref=sr_1_4566?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4566&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($132.00 / Count)
B07XVPS859,Ships from and sold by CoffeeLover1111.,False,,Brand: GANO EXCEL INTERNATIONAL,$112.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 8 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets CEO Cafe 4 In 1,https://www.amazon.com/PACKAGE-Ganocafe-Ganolicious-Ganoderma-Sachets/dp/B07XVPS859/ref=sr_1_4565?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4565&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($112.00 / Count)
B07XVPSCTG,Ships from and sold by CoffeeLover1111.,False,,Brand: GANO EXCEL INTERNATIONAL,$132.00,"GanoCafé 3-in-1 is the perfect blend of quality roasted coffee and non-dairy creamer with a hint of sugar designed with great taste and comfort in mind. Infused with Ganoderma lucidum, this coffee beverage offers an antioxidant boost to protect cells from damage caused by free radicals.",https://m.media-amazon.com/images/I/6185W0qTmvL._AC_UL320_.jpg,NEW PACKAGE 10 Box Gano Excel Ganocafe Ganolicious 3 In 1 Ganoderma Latte Coffee + 5 Sachets Nescafe 3 In 1 Rich,https://www.amazon.com/PACKAGE-Ganocafe-Ganolicious-Ganoderma-Sachets/dp/B07XVPSCTG/ref=sr_1_4564?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-4564&ts_id=2251594011&psc=1,0%,0%,0%,0%,0%,,,,,,,,($132.00 / Count)
B001JIAPR0,Auto-deliveries sold by K O L and Fulfilled by Amazon,True,4,Brand: Elite,$84.99,Product of IsraelKosher,https://m.media-amazon.com/images/I/81xhO-dvhVL._AC_UL320_.jpg,"Elite Instant Coffee, 7 Oz (Case of 12)",https://www.amazon.com/Elite-Instant-Coffee-Oz-Case/dp/B001JIAPR0/ref=sr_1_269?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-269&ts_id=2251594011&psc=1,0%,0%,0%,4%,96%,5.0,59, 8.5 pounds (,Subscribe & Save:,"$80.74

($0.96 /  Ounce)","$84.99

($1.01 /  Ounce)",382,($1.01 / Ounce)
B083V93RNP,"Sold by Terrific Deal, Inc. and Fulfilled by Amazon.",False,,Brand: By The Cup,$10.99,,https://m.media-amazon.com/images/I/714qQ79ey1L._AC_UL320_.jpg,Sanka Decaf Instant Coffee 2 Ounce Jars (Pack of 2) with By The Cup Travel Mug,https://www.amazon.com/Sanka-Instant-Coffee-Cup-Travel/dp/B083V93RNP/ref=sr_1_268?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-268&ts_id=2251594011&psc=1,0%,0%,0%,0%,100%,5.0,7, 8.8 ounces (,,,,618,($2.75 / Ounce)
B01FWBVU9Q,Auto-deliveries sold by WoW Smarti and Fulfilled by Amazon,True,19,Brand: Nescafé,$38.99,"Nescafé 3 in 1 Original - NEW & IMPROVED TASTE - Nescafé 3 in 1 Original is the IMPROVED version of the 'Regular' If you‘ve been drinking the 'Regular', it will be a delightful surprise for you to try out this IMPROVED version of Nescafé. It now has a creamier coffee taste and is more aromatic than ever. Definitely a must-try! Coffee On-the-Go Forget about your creamer and sugar! Simply mix the premix 3-in 1 coffee powder with hot water, you get to enjoy this yummy coffee in as little as 30 seconds! Chill your coffee with ice and enjoy a cup of cold coffee in the summer. Made In Malaysia This product is imported directly from Nestlé Malaysia and Is HALAL certified. Please make sure you purchase it from legit importers. First time trying Nescafe 3 in 1 Original or simply love the aroma of this coffee? Scroll up and ADD IT TO CART NOW!",https://m.media-amazon.com/images/I/71dHGGDmUcL._AC_UL320_.jpg,4-PACK Nescafe 3-in-1 Original Blend and Brew Premix Instant Coffee (112 Sticks),https://www.amazon.com/4-PACK-Nescafe-Original-Premix-Instant/dp/B01FWBVU9Q/ref=sr_1_267?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-267&ts_id=2251594011&psc=1,5%,2%,4%,11%,78%,4.6,243, 5.2 pounds (,Subscribe & Save:,"$37.04

($0.33 /  Count)","$38.99

($0.35 /  Count)",179,($0.35 / Count)
B000LQLO9O,Sold by GreekCoffeeShop and Fulfilled by Amazon.,True,,Brand: Nestle,$12.36,"Nescafe can be served either hot or cold. This Frappe drink is made by mixing it in a shaker with ice cubes, sugar, and milk to taste.",https://m.media-amazon.com/images/I/410oXWc9ViL._AC_UL320_.jpg,Nescafe Instant Coffee 200g,https://www.amazon.com/Nestle-Nescafe-Instant-Coffee-200g/dp/B000LQLO9O/ref=sr_1_266?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-266&ts_id=2251594011&psc=1,3%,0%,2%,14%,81%,4.7,49, 9.6 ounces (,,,,418,($1.77 / Ounce)
B00CZ7A8TY,Sold by Common Cents Distributors and Fulfilled by Amazon.,False,,Brand: Folgers,$26.49,,https://m.media-amazon.com/images/I/41mZ4w5EeJL._AC_UL320_.jpg,"Folgers, Classic Decaf, Instant Coffee, 8oz Canister (Pack of 3)",https://www.amazon.com/Folgers-Classic-Instant-Coffee-Canister/dp/B00CZ7A8TY/ref=sr_1_265?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-265&ts_id=2251594011&psc=1,0%,0%,7%,0%,93%,4.9,18, 2 pounds (,,,,514,($1.10 / Ounce)
B000M805FK,Sold by Groovy Gifts & Groceries and Fulfilled by Amazon.,False,3,Brand: Fireside,$4.49,"Is it fall, yet? Warm up with a toasty cup of pumpkin spice - or try it over ice.",https://m.media-amazon.com/images/I/71GGBlgPYmL._AC_UL320_.jpg,Fireside Coffee Instant Cafe Mocha (Pumpkin Spice) (8 ounce),https://www.amazon.com/Fireside-Pumpkin-Instant-Flavored-Canister/dp/B000M805FK/ref=sr_1_264?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-264&ts_id=2251594011&psc=1,12%,13%,6%,22%,46%,3.8,16, 9.6 ounces (,,,,639,($4.49 / Item)
B0842XQX53,"Sold by OTG New York, INC and Fulfilled by Amazon.",True,,Brand: French Cafe,$32.99,Namyang French Cafe Instant Coffee Mix - 200 sticks Product of South Korea,https://m.media-amazon.com/images/I/715T7frY6EL._AC_UL320_.jpg,Namyang French Cafe Instant Coffee Mix (200 Sticks),https://www.amazon.com/Namyang-French-Cafe-Instant-Coffee/dp/B0842XQX53/ref=sr_1_263?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-263&ts_id=2251594011&psc=1,0%,7%,0%,18%,74%,4.6,18, 5.8 pounds (,,,,221,($0.43 / Ounce)
B015L6MLNQ,"Sold by OTG New York, INC and Fulfilled by Amazon.",False,3,Brand: French Cafe,$21.37,Instant Coffee Namyang French Cafe Coffee Mix - 100 sticks Product of South Korea,https://m.media-amazon.com/images/I/91IKuA33ykL._AC_UL320_.jpg,"Namyang French Cafe Instant Coffee Mix 1 Gift Pack (100 Sticks) 1,160g",https://www.amazon.com/Namyang-French-Instant-Coffee-Sticks/dp/B015L6MLNQ/ref=sr_1_262?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-262&ts_id=2251594011&psc=1,2%,2%,6%,11%,79%,4.6,104, 2.9 pounds (,,,,209,($0.21 / Count)
B06XPTPRTY,Sold by GASHINA STORY and Fulfilled by Amazon.,True,,Brand: Trung Nguyên,$7.90,,https://m.media-amazon.com/images/I/81367zWT9WL._AC_UL320_.jpg,Trung Nguyen - G7 Instant Espresso Coffee – 15 Single Serve Sticks - Pure Arabica Vietnamese Espresso with Bold Tastes and Aroma (1 Pack),https://www.amazon.com/Arabica-Espresso-Vietnamese-Coffee-Sticks/dp/B06XPTPRTY/ref=sr_1_261?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-261&ts_id=2251594011&psc=1,0%,11%,0%,12%,77%,4.5,16, 2.9 ounces (,,,,404,($6.08 / Ounce)
B01LXSAKAI,Ships from and sold by AmazonFresh.,False,,"by









Brand: Starbucks",$7.17,"Here’s to moments of pure delight. Our Starbucks VIA Instant Caffè Mocha Latte is an irresistible treat—the perfect union of dutched and natural cocoa and Starbucks instant and microground coffees. Made with dairy, this everyday indulgence is rich and full of depth, a celebration of our handcrafted Starbucks Caffè Mocha.",https://m.media-amazon.com/images/I/81s-zbmYwZL._AC_UL320_.jpg,Starbucks VIA Instant Caffè Mocha Latte (1 box of 5 packets),https://www.amazon.com/Starbucks-Instant-Caff%C3%A8-Mocha-packets/dp/B01LXSAKAI/ref=sr_1_260_0g_fs?_encoding=UTF8&almBrandId=QW1hem9uIEZyZXNo&c=ts&dchild=1&fpw=alm&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-260&ts_id=2251594011&psc=1,23%,0%,11%,0%,67%,3.9,13,,,,,,($1.43 / Count)
B0049YD0FA,Ships from and sold by AmazonFresh.,False,,Brand: MAXWELL HOUSE,$2.83,"Maxwell House International Hazelnut Cafe Beverage Mix has a consistent signature taste that is good to the last drop. This hazelnut flavored coffee mix is exceptionally smooth and is the perfect way to treat yourself any time of day. This cafe style beverage mix features coffee mixed with hazelnut flavoring for a rich, creamy taste. Simply mix hot water or milk and this hazelnut flavored coffee mix without a brewer for instant indulgence. Maxwell House coffee drink mix is packaged in a resealable 9 ounce canister to help lock in flavor between uses. From lively light roasts to full bodied dark blends, Maxwell Houses signature taste is created through a process that isn't done the easy way, but the right way, for 125 years.",https://m.media-amazon.com/images/I/81zDEXmbaOL._AC_UL320_.jpg,Maxwell House International Hazelnut Café Instant Coffee (9 oz Canister),https://www.amazon.com/MAXWELL-HOUSE-043000041819-Maxwell-Hazelnut/dp/B0049YD0FA/ref=sr_1_259_0g_fs?_encoding=UTF8&almBrandId=QW1hem9uIEZyZXNo&c=ts&dchild=1&fpw=alm&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-259&ts_id=2251594011&psc=1,7%,9%,12%,16%,56%,4.0,50,,,,,,($0.31 / Ounce)
B005GV9RZC,"Sold by ROM AMERICA, INC. and Fulfilled by Amazon.",True,19,Brand: Maxim,$24.71,Maxim Original Korean Coffee - 100pks,https://m.media-amazon.com/images/I/513m68+luRL._AC_UL320_.jpg,Maxim Original Korean Coffee - 100pks,https://www.amazon.com/Maxim-Original-Korean-Coffee-100pks/dp/B005GV9RZC/ref=sr_1_255?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-255&ts_id=2251594011&psc=1,3%,1%,4%,7%,84%,4.7,434, 3.1 pounds (,,,,67,($0.58 / Ounce)
B07MVQ7H9B,Sold by Mia's European Market and Fulfilled by Amazon.,False,,Brand: AMIGO,$24.99,"migo is the energy expert for those who are always on the go. It is an instant energy kick for the doers − people with a sense of urgency in their daily activities, working around the clock. They are the ones who wake up first in the morning while others are still sound asleep. They are the doctors who respond to every call; the bakers who work through the night so that you can have fresh bread in the morning; the reporters that break the news; the athletes who tirelessly struggle for the best performance. In the fast pace of their daily activities, they don’t even have time to take a break. Not even for coffee. For all of them, Amigo offers real energy, not just words.",https://m.media-amazon.com/images/I/81w0hP6-AjL._AC_UL320_.jpg,Amigo Instant Coffee BIG (200 grams),https://www.amazon.com/Amigo-Instant-Coffee-200-grams/dp/B07MVQ7H9B/ref=sr_1_254?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-254&ts_id=2251594011&psc=1,0%,0%,0%,0%,100%,5.0,6, 10.6 ounces (,,,,1035,($24.99 / Count)
B0864T5882,Ships from and sold by Waka Coffee.,False,,Brand: Waka Coffee,$29.99,,https://m.media-amazon.com/images/I/617mhNOUqfL._AC_UL320_.jpg,"Waka Coffee Quality Instant Coffee, Single-Serve Instant Coffee Variety Bundle | 100% Arabica, Freeze Dried, 3 Box Value Package | We Bring The Instant Back",https://www.amazon.com/Waka-Coffee-Quality-Instant-Single-Serve/dp/B0864T5882/ref=sr_1_253?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-253&ts_id=2251594011&psc=1,0%,19%,0%,19%,62%,4.2,7,,,,,532,($12.50 / Ounce)
B004K75F0Y,Sold by Mostly Shoes and Fulfilled by Amazon.,True,4,Brand: Davidoff,$18.22,"Davidoff Café Rich Aroma - Freeze Dried Instant Coffee. It is the full body deriving from South American origins and its rich aroma and spiciness originating from East African coffees that makes this coffee the discerning choice for all those who prefer an intense, fascinating taste experience. Davidoff Café Rich Aroma is available as whole beans for freshest enjoyment, ground coffee for a delicate flavour and instant coffee for the convenient preparation.",https://m.media-amazon.com/images/I/710lwlRoHRL._AC_UL320_.jpg,"Davidoff Cafe Rich Aroma Instant Coffee, 100 gram Jars (Pack of 2)",https://www.amazon.com/Davidoff-Cafe-Aroma-Instant-Coffee/dp/B004K75F0Y/ref=sr_1_252?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-252&ts_id=2251594011&psc=1,5%,3%,5%,21%,66%,4.4,736, 2.1 pounds (,,,,434,($2.60 / Ounce)
B005P497ZK,Ships from and sold by Amazon.com,False,4,Brand: Cafe Tastle,$9.99,"Cafe Tastle Original Instant Coffee, 7.14 Ounce",https://m.media-amazon.com/images/I/71Et-B9CREL._AC_UL320_.jpg,"Cafe Tastle Original Instant Coffee, 7.14 Ounce",https://www.amazon.com/Cafe-Tastle-Original-Instant-Coffee/dp/B005P497ZK/ref=sr_1_251?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-251&ts_id=2251594011&psc=1,12%,0%,0%,13%,75%,4.4,23, 1.6 pounds (,Subscribe & Save:,"$8.49

($1.19 /  Ounce)","$9.49

($1.33 /  Ounce)",510,($1.40 / Ounce)
B00ME8PH4U,Ships from and sold by Amazon.com,True,4,Brand: Nescafé,$13.44,,https://m.media-amazon.com/images/I/51j0hhZDNbL._AC_UL320_.jpg,"Nescafe Clasico Coffee Sticks, 7 Count (Pack of 12)",https://www.amazon.com/Nescafe-Clasico-Coffee-Sticks-Count/dp/B00ME8PH4U/ref=sr_1_250?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-250&ts_id=2251594011&psc=1,2%,2%,6%,10%,80%,4.6,57, 1.2 pounds (,Subscribe & Save:,"$11.42

($0.14 /  Count)","$12.77

($0.15 /  Count)",409,($0.16 / Count)
B081M32DDF,Sold by TUNEZ US and Fulfilled by Amazon.,False,,Brand: Nescafe Malaysia,$13.10,to try out this IMPROVED version of Nescafé.,https://m.media-amazon.com/images/I/713oY6VPnvL._AC_UL320_.jpg,Nescafé 3-in-1 Premix Instant Coffee - Blend & Brew ORIGINAL- Imported from Nestle Malaysia(28 Sticks),https://www.amazon.com/Nescaf%C3%A9-Premix-Instant-Coffee-ORIGINAL/dp/B081M32DDF/ref=sr_1_249?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-249&ts_id=2251594011&psc=1,0%,0%,13%,13%,75%,4.6,11, 1.3 pounds (,,,,469,($13.10 / Count)
